ID	LOCAL_ID	DOCULECT	VARIETY	CONCEPT	VALUE	FORM	TOKENS	PLURAL_TOKENS	NOTE	SWADESH	COGIDS	ALIGNMENT
7485	Najamba-3407_daytimenotnight-1	Najamba		daytime (not night)	ùjú	ùjú	ù dʒ ú			1	1442	ù dʒ ú
7486	Nanga-3407_daytimenotnight-1	Nanga		daytime (not night)	ùsìdɛ́rⁿí	ùsì-dɛ́rⁿí	ù s ì - d ɛ́ r.∼ í			1	1437	ù s ì - d ɛ́ r.∼ í
7487	Penange-3407_daytimenotnight-1	Penange		daytime (not night)	gɛ̀:ⁿ (in: gɛ̀:ⁿ nì 'in the daytime', lit. 'with sun'), gɛ̀:dɛ̀n	gɛ̀:ⁿ	ɡ ɛ̀.ɛ̀.∼			1	1441	ɡ ɛ̀.ɛ̀.∼ - -
7488	PergeTegu-3407_daytimenotnight-1	PergeTegu		daytime (not night)	dɛ́gú	dɛ́gú	d ɛ́ ɡ ú			1	1438	- - - - d ɛ́ ɡ ú -
7489	TebulUre-3407_daytimenotnight-1	TebulUre		daytime (not night)	ùdú	ùdú	ù d ú			1	1442	ù d ú
7490	Tiranige-3407_daytimenotnight-1	Tiranige		daytime (not night)	dè:ŋgú (Boui), dɛ̀nìgí (Ningo)	dè:ŋgú	d è.è ŋɡ ú			1	1438	- - - - d è.è ŋɡ ú -
7491	TogoKan-3407_daytimenotnight-1	TogoKan		daytime (not night)	ìsìgɛ́	ìsìgɛ́	ì s ì ɡ ɛ́			1	1439	ì s ì ɡ ɛ́
7492	TommoSoTongoTongo-3407_daytimenotnight-1	TommoSoTongoTongo		daytime (not night)	àgá, nǎm	àgá	à ɡ á			1	1443	à ɡ á
7493	ToroTegu-3407_daytimenotnight-1	ToroTegu		daytime (not night)	nùŋùlɔ́	nùŋùlɔ́	n ù ŋ ù l ɔ́			1	1444	n ù ŋ ù l ɔ́
7494	YandaDom-3407_daytimenotnight-1	YandaDom		daytime (not night)	dèrⁿìŋ ~ dèrⁿŋ ~ dènùŋ	dènùŋ	d è n ù ŋ			1	1438	- - - - d è n ù ŋ
7495	YornoSo-3407_daytimenotnight-1	YornoSo		daytime (not night)	dɛ̌n	dɛ̌n	d ɛ̌ n			1	1438	- - - - d ɛ̌ - - n
7021	BankanTey-3426_deepholewell-1	BankanTey		deep (hole, well)	nɔ᷈:wⁿ	nɔ᷈:wⁿ	n ɔ̀.ɔ̀. w.∼			0	1458	n ɔ̀.ɔ̀. w.∼
7022	BenTey-3426_deepholewell-1	BenTey		deep (hole, well)	wɔ́rⁿɔ̀wⁿ, wórⁿòwⁿ	wɔ́rⁿɔ̀-wⁿ	w ɔ́ r.∼ ɔ̀ - w.∼			0	1459	w ɔ́ r.∼ ɔ̀ - w.∼
7023	Bunoge-3426_deepholewell-1	Bunoge		deep (hole, well)	gìmbò	gìmbò	ɡ ì mb ò			0	1460	ɡ ì mb ò
7024	DogulDomBendiely-3426_deepholewell-1	DogulDomBendiely		deep (hole, well)	mínù	mínù	m í n ù			0	1461	m í n ù - - -
7025	DogulDomKundialang-3426_deepholewell-1	DogulDomKundialang		deep (hole, well)	mìnùŋ́	mìnù-ŋ́	m ì n ù - ŋ			0	1461	m ì n ù - ŋ -
7026	DonnoSo-3426_deepholewell-1	DonnoSo		deep (hole, well)	tǒ:	tǒ:	t ò.ó			0	1462	t ò.ó - - -
7027	Gourou-3426_deepholewell-1	Gourou		deep (hole, well)	wóró	wóró	w ó r ó			0	1459	w ó r ó - -
7028	JamsayDouentza-3426_deepholewell-1	JamsayDouentza		deep (hole, well)	wóró	wóró	w ó r ó			0	1459	w ó r ó - -
7030	Mombo-3426_deepholewell-1	Mombo		deep (hole, well)	súmbù	súmbù	s ú mb ù			0	1463	s ú mb ù
7031	Najamba-3426_deepholewell-1	Najamba		deep (hole, well)	mìníyè\\mǐngè	mìní-yè	m ì n í - j è	m ǐ n - ɡ è		0	1461	m ì n í - j è
7032	Nanga-3426_deepholewell-1	Nanga		deep (hole, well)	sóŋî	sóŋî	s ó ŋ î			0	1464	s ó ŋ î
7033	Penange-3426_deepholewell-1	Penange		deep (hole, well)	sùmbè	sùmbè	s ù mb è			0	1463	s ù mb è
7034	PergeTegu-3426_deepholewell-1	PergeTegu		deep (hole, well)	wórⁿó	wórⁿó	w ó r.∼ ó			0	1459	w ó r.∼ ó - -
7035	TebulUre-3426_deepholewell-1	TebulUre		deep (hole, well)	tó:ŋgó	tó:-ŋgó	t ó.ó - ŋɡ ó			0	1462	t ó.ó - ŋɡ ó
7036	Tiranige-3426_deepholewell-1	Tiranige		deep (hole, well)	nímí	nímí	n í m í			0	1465	n í m í
7037	TogoKan-3426_deepholewell-1	TogoKan		deep (hole, well)	wóró	wóró	w ó r ó			0	1459	w ó r ó - -
7038	TommoSoTongoTongo-3426_deepholewell-1	TommoSoTongoTongo		deep (hole, well)	tòógó	tòó-gó	t ò.ó - ɡ ó			0	1462	t ò.ó - ɡ ó
7039	ToroTegu-3426_deepholewell-1	ToroTegu		deep (hole, well)	lókó	lókó	l ó k ó			0	1466	l ó k ó
7040	YandaDom-3426_deepholewell-1	YandaDom		deep (hole, well)	tòyⁿ	tòyⁿ	t ò j.∼			0	1462	t ò j.∼ - -
7041	YornoSo-3426_deepholewell-1	YornoSo		deep (hole, well)	tǒ:	tǒ:	t ò.ó			0	1462	t ò.ó - - -
6296	BankanTey-3472_dew-1	BankanTey		dew	èrèrěy, sáwàndɛ́:rɛ̀	èrèrěy	è r è r ě j			0	1479	è r è r ě j
6297	BenTey-3472_dew-1	BenTey		dew	ìrènî:, èrènî:	ìrè-nî:	ì r è - n í.ì			0	1480	ì r è - n í.ì
6298	Bunoge-3472_dew-1	Bunoge		dew	ʔíwólgɔ̀	ʔíwól-gɔ̀	ʔ í w ó l - ɡ ɔ̀			0	1481	ʔ í w ó l - ɡ ɔ̀
6299	DogulDomBendiely-3472_dew-1	DogulDomBendiely		dew	òlòólò	òlò-ólò	ò l ò - ó l ò			0	1482	ò l ò - ó l ò
6300	DogulDomKundialang-3472_dew-1	DogulDomKundialang		dew	òlòòló	òlò-òló	ò l ò - ò l ó			0	1482	ò l ò - ò l ó
6301	DonnoSo-3472_dew-1	DonnoSo		dew	wò:bú	wò:bú	w ò.ò b ú			0	1483	w ò.ò - b ú
6302	Gourou-3472_dew-1	Gourou		dew	òmnò ní:	òmnò_ní:	ò m n ò - n í.í			0	1484	ò m n ò - n í.í
6303	JamsayDouentza-3472_dew-1	JamsayDouentza		dew	òmnòní:	òmnò-ní:	ò m n ò - n í.í			0	1484	ò m n ò - n í.í
6304	Mombo-3472_dew-1	Mombo		dew	élélè // èlèlè mí:	élélè	é l é l è	è l è l è - m í.í		0	1485	é l é l è - - -
6305	Najamba-3472_dew-1	Najamba		dew	èlǎ:\\ɛ̀lɛ̌:	èlǎ:	è l à.á	ɛ̀ l ɛ̀.ɛ́		0	1485	- - è l à.á - - -
6306	Nanga-3472_dew-1	Nanga		dew	nì:sǒ:rô	nì:-sǒ:rô	n ì.ì - s ò.ó r ô			0	1486	n ì.ì - s ò.ó r ô
6307	Penange-3472_dew-1	Penange		dew	èlèlèmî:	èlèlè-mî:	è l è l è - m í.ì			0	1485	è l è l è - m í.ì
6308	PergeTegu-3472_dew-1	PergeTegu		dew	òmdòní:	òmdò-ní:	ò m d ò - n í.í			0	1484	ò m d ò - n í.í
6309	TebulUre-3472_dew-1	TebulUre		dew	è:lé:	è:lé:	è.è l é.é			0	1485	- - è.è l é.é - - -
6310	Tiranige-3472_dew-1	Tiranige		dew	élélé	élélé	é l é l é			0	1485	é l é l é - - -
6311	TogoKan-3472_dew-1	TogoKan		dew	òrùmòdí:	òrùmò-dí:	ò r ù m ò - d í.í			0	1487	ò r ù m ò - d í.í
6312	TommoSoTongoTongo-3472_dew-1	TommoSoTongoTongo		dew	wòòbú	wòò-bú	w ò.ò - b ú			0	1483	w ò.ò - b ú
6313	ToroTegu-3472_dew-1	ToroTegu		dew	àrándáŋ	àrándáŋ	à r á nd á ŋ			0	1488	à r á nd á ŋ
6314	YandaDom-3472_dew-1	YandaDom		dew	èèl	è-èl	è - è l			0	1485	è - è l - - - -
6315	YornoSo-3472_dew-1	YornoSo		dew	wòbú	wòbú	w ò b ú			0	1483	w ò - b ú
13832	BankanTey-3481_difficultwork-1	BankanTey		difficult (work)	nǔm̀	nǔm̀	n ǔ m			0	1500	n ǔ m - - - -
13833	BenTey-3481_difficultwork-1	BenTey		difficult (work)	nǔm	nǔm	n ǔ m			0	1500	n ǔ m - - - -
13834	Bunoge-3481_difficultwork-1	Bunoge		difficult (work)	kà:ndà	kà:ndà	k à.à nd à			0	1501	k à.à nd à
13835	DogulDomBendiely-3481_difficultwork-1	DogulDomBendiely		difficult (work)	màyígù	màyígù	m à j í ɡ ù			0	1502	m à j í ɡ ù
13836	DogulDomKundialang-3481_difficultwork-1	DogulDomKundialang		difficult (work)	màygú (mǎyg)	mày-gú	m à j - ɡ ú	m ǎ j - ɡ		0	1502	m à j - ɡ ú
13837	DonnoSo-3481_difficultwork-1	DonnoSo		difficult (work)	ɲâŋ	ɲâŋ	ɲ â ŋ			0	1500	ɲ â ŋ - - - -
13838	JamsayDouentza-3481_difficultwork-1	JamsayDouentza		difficult (work)	nǎm	nǎm	n ǎ m			0	1500	n ǎ m - - - -
13839	Mombo-3481_difficultwork-1	Mombo		difficult (work)	má:gá	má:gá	m á.á ɡ á			0	1502	m á.á - - ɡ á
13840	Najamba-3481_difficultwork-1	Najamba		difficult (work)	nàmíyè\\nǎmgò, mǎyyè\\mǎyŋgò	nàmí-yè	n à m í - j è	n ǎ m - ɡ ò		0	1500	n à m í - j è
13841	Nanga-3481_difficultwork-1	Nanga		difficult (work)	nɔ̀mî	nɔ̀mî	n ɔ̀ m î			0	1500	n ɔ̀ m î - - -
13842	Penange-3481_difficultwork-1	Penange		difficult (work)	má:gá	má:gá	m á.á ɡ á			0	1502	m á.á - - ɡ á
13843	PergeTegu-3481_difficultwork-1	PergeTegu		difficult (work)	nǎm	nǎm	n ǎ m			0	1500	n ǎ m - - - -
13844	TebulUre-3481_difficultwork-1	TebulUre		difficult (work)	nómè:\\nómgò\\nómbò	nómè:	n ó m è.è	n ó m - b ò		0	1500	n ó m è.è - - -
13845	Tiranige-3481_difficultwork-1	Tiranige		difficult (work)	má:gá	má:gá	m á.á ɡ á			0	1502	m á.á - - ɡ á
13846	TogoKan-3481_difficultwork-1	TogoKan		difficult (work)	kìrɛ́	kìrɛ́	k ì r ɛ́			0	1503	k ì r ɛ́
13847	TommoSoTongoTongo-3481_difficultwork-1	TommoSoTongoTongo		difficult (work)	ɲám, ɛ́ɛ́ⁿ, máyyám	ɲám	ɲ á m			0	1500	ɲ á m - - - -
13848	ToroTegu-3481_difficultwork-1	ToroTegu		difficult (work)	nâŋ	nâŋ	n â ŋ			0	1500	n â ŋ - - - -
13849	YandaDom-3481_difficultwork-1	YandaDom		difficult (work)	nǎm	nǎm	n ǎ m			0	1500	n ǎ m - - - -
13850	YornoSo-3481_difficultwork-1	YornoSo		difficult (work)	nám	nám	n á m			0	1500	n á m - - - -
12845	BankanTey-3485_digsth-1	BankanTey		dig (sth)	gàzí	gàzí	ɡ à z í			1	1520	ɡ à z í
12846	BenTey-3485_digsth-1	BenTey		dig (sth)	gànjí	gànjí	ɡ à nj í			1	1520	ɡ à nj í
12847	Bunoge-3485_digsth-1	Bunoge		dig (sth)	gɔ́jɛ̀	gɔ́jɛ̀	ɡ ɔ́ dʒ ɛ̀			1	1520	ɡ ɔ́ dʒ ɛ̀
12848	DogulDomKundialang-3485_digsth-1	DogulDomKundialang		dig (sth)	gànjé, gùlé	gànjé	ɡ à nj é			1	1520	ɡ à nj é
12849	DonnoSo-3485_digsth-1	DonnoSo		dig (sth)	wànjá\\wánjì	wànjá	w à nj á			1	1520	w à nj á
12850	Gourou-3485_digsth-1	Gourou		dig (sth)	zǎ:ⁿ	zǎ:ⁿ	z à.á.∼			1	1521	z à.á.∼
12851	JamsayDouentza-3485_digsth-1	JamsayDouentza		dig (sth)	jǎ:ⁿ	jǎ:ⁿ	dʒ à.á.∼			1	1521	dʒ à.á.∼
12853	Mombo-3485_digsth-1	Mombo		dig (sth)	gánjé	gánjé	ɡ á nj é			1	1520	ɡ á nj é
12854	Najamba-3485_digsth-1	Najamba		dig (sth)	gǔl\\gùlè	gùlè	ɡ ù l è			1	1522	ɡ ù l è
12855	Nanga-3485_digsth-1	Nanga		dig (sth)	gànjí, gùnjó	gànjí	ɡ à nj í			1	1520	ɡ à nj í
12856	Penange-3485_digsth-1	Penange		dig (sth)	gájé	gájé	ɡ á dʒ é			1	1520	ɡ á dʒ é
12857	PergeTegu-3485_digsth-1	PergeTegu		dig (sth)	gànjá	gànjá	ɡ à nj á			1	1520	ɡ à nj á
12858	TebulUre-3485_digsth-1	TebulUre		dig (sth)	gùló (gùlótì)	gùló	ɡ ù l ó			1	1522	ɡ ù l ó
12859	Tiranige-3485_digsth-1	Tiranige		dig (sth)	kɔ́lɔ́	kɔ́lɔ́	k ɔ́ l ɔ́			1	1522	k ɔ́ l ɔ́
12860	TogoKan-3485_digsth-1	TogoKan		dig (sth)	jǎ:	jǎ:	dʒ à.á			1	1521	dʒ à.á
12861	TommoSoTongoTongo-3485_digsth-1	TommoSoTongoTongo		dig (sth)	gùló, wànjá	gùló	ɡ ù l ó			1	1522	ɡ ù l ó
12862	ToroTegu-3485_digsth-1	ToroTegu		dig (sth)	gàsú\\gàsá	gàsá	ɡ à s á			1	1520	ɡ à s á
12863	YandaDom-3485_digsth-1	YandaDom		dig (sth)	gùló\\gùlòlí	gùló	ɡ ù l ó			1	1522	ɡ ù l ó
12864	YornoSo-3485_digsth-1	YornoSo		dig (sth)	gùló\\gǔl	gùló	ɡ ù l ó			1	1522	ɡ ù l ó
13952	BankanTey-3501_dirty-1	BankanTey		dirty	dɛ̀kùsú	dɛ̀kùsú	d ɛ̀ k ù s ú			1	1540	d ɛ̀ k ù s ú
13953	BenTey-3501_dirty-1	BenTey		dirty	lɔ́ɣɔ̀	lɔ́ɣɔ̀	l ɔ́ ɣ ɔ̀			1	1541	l ɔ́ ɣ ɔ̀ - - - - -
13954	Bunoge-3501_dirty-1	Bunoge		dirty	dɛ̀mɛ̀	dɛ̀mɛ̀	d ɛ̀ m ɛ̀			1	1542	d ɛ̀ m ɛ̀ - - -
13955	DogulDomBendiely-3501_dirty-1	DogulDomBendiely		dirty	nɛ́mɛ̀	nɛ́mɛ̀	n ɛ́ m ɛ̀			1	1542	n ɛ́ m ɛ̀ - - -
13956	DonnoSo-3501_dirty-1	DonnoSo		dirty	nɛ́mìỳ	nɛ́m-ì-ỳ	n ɛ́ m - ì - j			1	1543	n ɛ́ m - ì - j
13957	JamsayDouentza-3501_dirty-1	JamsayDouentza		dirty	lɔ̀ɣɔ̀gín	lɔ̀ɣɔ̀-gí-n	l ɔ̀ ɣ ɔ̀ - ɡ í - n			1	1541	l ɔ̀ ɣ ɔ̀ - ɡ í - n
13958	Mombo-3501_dirty-1	Mombo		dirty	nɛ́mɛ́	nɛ́mɛ́	n ɛ́ m ɛ́			1	1542	n ɛ́ m ɛ́ - - -
13959	Najamba-3501_dirty-1	Najamba		dirty	nì:ndìgá:\\nì:ndìgɛ́:	nì:ndì-gá:	n ì.ì nd ì - ɡ á.á	n ì.ì nd ì - ɡ ɛ́.ɛ́		1	1544	n ì.ì nd ì - ɡ á.á
13960	Nanga-3501_dirty-1	Nanga		dirty	lìsìgìrⁿɛ́	lìsìgìrⁿɛ́	l ì s ì ɡ ì r.∼ ɛ́			1	1545	l ì s ì ɡ ì r.∼ ɛ́
13961	Penange-3501_dirty-1	Penange		dirty	nɛ̀mɛ̀:ŋgà	nɛ̀mɛ̀:ŋgà	n ɛ̀ m ɛ̀.ɛ̀ ŋɡ à			1	1542	n ɛ̀ m ɛ̀.ɛ̀ ŋɡ - à
13962	PergeTegu-3501_dirty-1	PergeTegu		dirty	lɔ̀gɔ̀gú	lɔ̀gɔ̀-gú	l ɔ̀ ɡ ɔ̀ - ɡ ú			1	1541	l ɔ̀ ɡ ɔ̀ - ɡ ú - -
13963	Tiranige-3501_dirty-1	Tiranige		dirty	nɛ́mɛ́sá	nɛ́mɛ́-sá	n ɛ́ m ɛ́ - s á			1	1542	n ɛ́ m ɛ́ - s á
13964	TogoKan-3501_dirty-1	TogoKan		dirty	gɛ̀mɛ̀ɲú	gɛ̀mɛ̀ɲú	ɡ ɛ̀ m ɛ̀ ɲ ú			1	1542	ɡ ɛ̀ m ɛ̀ ɲ - ú
13965	TommoSoTongoTongo-3501_dirty-1	TommoSoTongoTongo		dirty	nɛ́mɛ́	nɛ́mɛ́	n ɛ́ m ɛ́			1	1542	n ɛ́ m ɛ́ - - -
13966	ToroTegu-3501_dirty-1	ToroTegu		dirty	dɔ̀:lú	dɔ̀:lú	d ɔ̀.ɔ̀ l ú			1	1546	d ɔ̀.ɔ̀ l ú
13967	YandaDom-3501_dirty-1	YandaDom		dirty	nìmdè	nìmdè	n ì m d è			1	1547	n ì m d è
13968	YornoSo-3501_dirty-1	YornoSo		dirty	lɔ̀gɔ̀gú	lɔ̀gɔ̀-gú	l ɔ̀ ɡ ɔ̀ - ɡ ú			1	1541	l ɔ̀ ɡ ɔ̀ - ɡ ú - -
6785	JamsayDouentza-3536_distantremotekinship-1	JamsayDouentza		distant, remote (kinship)	wàɣá	wàɣá	w à ɣ á			1	1558	- - - - w à ɣ á
6786	Nanga-3536_distantremotekinship-1	Nanga		distant, remote (kinship)	wàgá	wàgá	w à ɡ á			1	1558	- - - - w à ɡ á
6787	TommoSoTongoTongo-3536_distantremotekinship-1	TommoSoTongoTongo		distant, remote (kinship)	ìrù wàgé, ìrù pálá	ìrù_wàgé	ì r ù - w à ɡ é			1	1558	ì r ù - w à ɡ é
6788	YornoSo-3536_distantremotekinship-1	YornoSo		distant, remote (kinship)	wàgú	wàgú	w à ɡ ú			1	1558	- - - - w à ɡ ú
9473	BankanTey-3545_dividesharesth-1	BankanTey		divide, share (sth)	kéríyé	kéríyé	k é r í j é			0	1563	k é r í - j é
9474	BenTey-3545_dividesharesth-1	BenTey		divide, share (sth)	kéríyé, céríyé	kéríyé	k é r í j é			0	1563	k é r í - j é
9475	Bunoge-3545_dividesharesth-1	Bunoge		divide, share (sth)	gámbágè	gámbágè	ɡ á mb á ɡ è			0	1564	ɡ á mb á - ɡ - è
9476	DogulDomKundialang-3545_dividesharesth-1	DogulDomKundialang		divide, share (sth)	kú:lɛ̀	kú:lɛ̀	k ú.ú l ɛ̀			0	1564	k ú.ú - - - l - ɛ̀
9477	DonnoSo-3545_dividesharesth-1	DonnoSo		divide, share (sth)	gàmbìlɛ́:\\gámbìlìỳ	gàmbìl-ɛ́:	ɡ à mb ì l - ɛ́.ɛ́			0	1564	ɡ à mb ì - l - ɛ́.ɛ́
9478	Gourou-3545_dividesharesth-1	Gourou		divide, share (sth)	gàmàrⁿá, gòsó	gàmàrⁿá	ɡ à m à r.∼ á			0	1564	ɡ à m à - r.∼ - á
9479	JamsayDouentza-3545_dividesharesth-1	JamsayDouentza		divide, share (sth)	gàmàrⁿá	gàmàrⁿá	ɡ à m à r.∼ á			0	1564	ɡ à m à - r.∼ - á
9481	Mombo-3545_dividesharesth-1	Mombo		divide, share (sth)	púrúgè	púrúgè	p ú r ú ɡ è			0	1565	p ú r ú ɡ è
9482	Najamba-3545_dividesharesth-1	Najamba		divide, share (sth)	ká:ŋgíy\\kà:ŋgìyè	kà:ŋgì-yè	k à.à ŋɡ ì - j è			0	1563	k à.à ŋɡ ì - j è
9483	Nanga-3545_dividesharesth-1	Nanga		divide, share (sth)	kéríyé	kéríyé	k é r í j é			0	1563	k é r í - j é
9484	Penange-3545_dividesharesth-1	Penange		divide, share (sth)	wélágè	wélágè	w é l á ɡ è			0	1566	w é l á ɡ è
9485	PergeTegu-3545_dividesharesth-1	PergeTegu		divide, share (sth)	gàmdá	gàmdá	ɡ à m d á			0	1564	ɡ à m - - d - á
9486	TebulUre-3545_dividesharesth-1	TebulUre		divide, share (sth)	gèrí: (gèrí:tì)	gèr-í:	ɡ è r - í.í			0	1567	ɡ è r - í.í
9487	Tiranige-3545_dividesharesth-1	Tiranige		divide, share (sth)	úndúyó	úndúyó	ú nd ú j ó			0	1568	ú nd ú j ó
9488	TogoKan-3545_dividesharesth-1	TogoKan		divide, share (sth)	gàmírⁿì\\gàmárⁿá	gàmárⁿá	ɡ à m á r.∼ á			0	1564	ɡ à m á - r.∼ - á
9489	TommoSoTongoTongo-3545_dividesharesth-1	TommoSoTongoTongo		divide, share (sth)	kábílɛ́	kábí-lɛ́	k á b í - l ɛ́			0	1564	k á b í - l - ɛ́
9491	ToroTegu-3545_dividesharesth-1	ToroTegu		divide, share (sth)	hélú\\héló	héló	h é l ó			0	1569	h é l ó
9492	YandaDom-3545_dividesharesth-1	YandaDom		divide, share (sth)	gàmbúlɛ́\\gàmbùlàlí	gàmbúlɛ́	ɡ à mb ú l ɛ́			0	1564	ɡ à mb ú - l - ɛ́
9493	YornoSo-3545_dividesharesth-1	YornoSo		divide, share (sth)	gàmálá\\gàmúl	gàmálá	ɡ à m á l á			0	1564	ɡ à m á - l - á
13744	BankanTey-3588_domake-1	BankanTey		do, make	káŋ	káŋ	k á ŋ			0	1583	k á ŋ - - - -
13745	BenTey-3588_domake-1	BenTey		do, make	káyⁿ	káyⁿ	k á j.∼			0	1583	k á j.∼ - - - -
13746	Bunoge-3588_domake-1	Bunoge		do, make	kánì	kánì	k á n ì			0	1583	k á n ì - - -
13747	DogulDomBendiely-3588_domake-1	DogulDomBendiely		do, make	kànɛ́	kànɛ́	k à n ɛ́			0	1583	k à n ɛ́ - - -
13748	DogulDomKundialang-3588_domake-1	DogulDomKundialang		do, make	kánè	kánè	k á n è			0	1583	k á n è - - -
13749	DonnoSo-3588_domake-1	DonnoSo		do, make	kánà\\kánì	kánà	k á n à			0	1583	k á n à - - -
13750	Gourou-3588_domake-1	Gourou		do, make	kárⁿá	kárⁿá	k á r.∼ á			0	1583	k á r.∼ á - - -
13751	JamsayDouentza-3588_domake-1	JamsayDouentza		do, make	kárⁿá	kárⁿá	k á r.∼ á			0	1583	k á r.∼ á - - -
13753	Mombo-3588_domake-1	Mombo		do, make	kání	kání	k á n í			0	1583	k á n í - - -
13754	Najamba-3588_domake-1	Najamba		do, make	kán\\kànè	kànè	k à n è			0	1583	k à n è - - -
13755	Nanga-3588_domake-1	Nanga		do, make	kárⁿí	kárⁿí	k á r.∼ í			0	1583	k á r.∼ í - - -
13756	Penange-3588_domake-1	Penange		do, make	kání ~ kán	kání	k á n í			0	1583	k á n í - - -
13757	PergeTegu-3588_domake-1	PergeTegu		do, make	kárⁿá	kárⁿá	k á r.∼ á			0	1583	k á r.∼ á - - -
13758	TebulUre-3588_domake-1	TebulUre		do, make	kán (kántì)	kán	k á n			0	1583	k á n - - - -
13759	Tiranige-3588_domake-1	Tiranige		do, make	kán(ú)	kán	k á n			0	1583	k á n - - - -
13760	TogoKan-3588_domake-1	TogoKan		do, make	bìrɛ́	bìrɛ́	b ì r ɛ́			0	1584	b ì r ɛ́
13761	TommoSoTongoTongo-3588_domake-1	TommoSoTongoTongo		do, make	káná	káná	k á n á			0	1583	k á n á - - -
13762	ToroTegu-3588_domake-1	ToroTegu		do, make	kárⁿú\\kárⁿá	kárⁿá	k á r.∼ á			0	1583	k á r.∼ á - - -
13763	YandaDom-3588_domake-1	YandaDom		do, make	kán\\kárⁿálì	kárⁿá-lì	k á r.∼ á - l ì			0	1583	k á r.∼ á - l ì
13764	YornoSo-3588_domake-1	YornoSo		do, make	kárⁿá	kárⁿá	k á r.∼ á			0	1583	k á r.∼ á - - -
109	BankanTey-3595_dog-1	BankanTey		dog	ǹjèrûm\\ǹjèrú	ǹjèrû-m	n dʒ è r û - m	n dʒ è r ú		1	1604	n dʒ è r û - m
110	BenTey-3595_dog-1	BenTey		dog	ìnjɛ̌m\\ìnjɛ́	ìnjɛ̌-m	ì nj ɛ̌ - m	ì nj ɛ́		1	1605	- ì nj ɛ̌ - m
111	Bunoge-3595_dog-1	Bunoge		dog	ʔínjɛ̀	ʔínjɛ̀	ʔ í nj ɛ̀			1	1605	ʔ í nj ɛ̀ - -
112	DogulDomBendiely-3595_dog-1	DogulDomBendiely		dog	úŋɔ̀	úŋɔ̀	ú ŋ ɔ̀			1	1605	- ú ŋ ɔ̀ - -
113	DogulDomKundialang-3595_dog-1	DogulDomKundialang		dog	ùŋɔ́ŋ́ (pl ùŋɔ́ⁿ yà:)	ùŋɔ́-ŋ́	ù ŋ ɔ́ - ŋ	ù ŋ ɔ́.∼ - j à.à		1	1605	- ù ŋ ɔ́ - ŋ
114	DonnoSo-3595_dog-1	DonnoSo		dog	ìdú	ìdú	ì d ú			1	1606	ì d ú
115	Gourou-3595_dog-1	Gourou		dog	ìzú	ìzú	ì z ú			1	1606	ì z ú
116	JamsayDouentza-3595_dog-1	JamsayDouentza		dog	ìjú	ìjú	ì dʒ ú			1	1606	ì dʒ ú
118	Mombo-3595_dog-1	Mombo		dog	ínjɛ̀	ínjɛ̀	í nj ɛ̀			1	1605	- í nj ɛ̀ - -
119	Najamba-3595_dog-1	Najamba		dog	ŋ̀gwɛ̌:\\ŋ̀gwɛ̀:mbó	ŋ̀gwɛ̌:	ŋ ɡ w ɛ̀.ɛ́	ŋ ɡ w ɛ̀.ɛ̀ - mb ó		1	1607	ŋ ɡ w ɛ̀.ɛ́
120	Nanga-3595_dog-1	Nanga		dog	nɛ̀rⁿî	nɛ̀rⁿî	n ɛ̀ r.∼ î			1	1604	n - ɛ̀ r.∼ î - -
121	Penange-3595_dog-1	Penange		dog	ŋkɛ̀	ŋkɛ̀	ŋ k ɛ̀			1	1607	ŋ k - ɛ̀
122	PergeTegu-3595_dog-1	PergeTegu		dog	ìšú	ìšú	ì š ú			1	1606	ì š ú
123	TebulUre-3595_dog-1	TebulUre		dog	ìnjɛ̌:\\ìnjɛ̀mbɔ́	ìnjɛ̌:	ì nj ɛ̀.ɛ́	ì nj ɛ̀ - mb ɔ́		1	1605	- ì nj ɛ̀.ɛ́ - -
124	Tiranige-3595_dog-1	Tiranige		dog	í:njɛ́ ~ í:ŋgɛ́	í:ŋgɛ́	í.í ŋɡ ɛ́			1	1605	- í.í ŋɡ ɛ́ - -
125	TogoKan-3595_dog-1	TogoKan		dog	ìsí	ìsí	ì s í			1	1606	ì s í
126	TommoSoTongoTongo-3595_dog-1	TommoSoTongoTongo		dog	ìsé	ìsé	ì s é	ì s é mb e		1	1606	ì s é
129	ToroTegu-3595_dog-1	ToroTegu		dog	nènú	nènú	n è n ú			1	1604	n - è n ú - -
130	YandaDom-3595_dog-1	YandaDom		dog	ìnjɛ̀\\mù, ǹjɛ̀\\mù	ìnjɛ̀	ì nj ɛ̀	ì nj ɛ̀ - m ù		1	1605	- ì nj ɛ̀ - -
131	YornoSo-3595_dog-1	YornoSo		dog	ìjú	ìjú	ì dʒ ú			1	1606	ì dʒ ú
1	BankanTey-3599_domesticanimalesplivestock-1	BankanTey		domestic animal (esp. livestock)	jáwdìm\\jáwdì, dá:bàm\\dá:bà	jáwdì-m	dʒ á w d ì - m	dʒ á w d ì		0	1625	dʒ á w d ì - m
2	BenTey-3599_domesticanimalesplivestock-1	BenTey		domestic animal (esp. livestock)	àrsɛ̌:m\\àrsɛ̌:	àrsɛ̌:-m	à r s ɛ̀.ɛ́ - m	à r s ɛ̀.ɛ́		0	1626	- - - - - à r - - s ɛ̀.ɛ́ - m -
